epsilon,perturbation_seed,k,generator_dimension,minimum_coverage,mean_coverage,uncovered_weight,largest_angle_degrees,covered_90,covered_95,covered_99
0.6,401,23,15,0.564253435458751,0.946821652376417,0.7976752143537424,41.308340692892365,12,12,8
0.6,401,24,15,0.6025568155245435,0.950693260910157,0.7396010863476418,39.081924509344574,12,12,9
0.6,401,25,15,0.6222124536363021,0.9554924759603364,0.667612860594955,37.926074953439986,13,12,9
0.6,401,26,15,0.7061804356703034,0.9619397352456638,0.5709039713150427,32.82338621135254,14,12,9
0.6,401,27,15,0.7288287200445464,0.9641905013130854,0.5371424803037189,31.38197530304473,14,12,9
0.6,401,28,15,0.7555491625764743,0.9689980663200172,0.4650290051997431,29.631491822001166,14,12,10
0.6,401,29,15,0.7664992351653866,0.9705578789653797,0.4416318155193065,28.895862922292622,14,12,10
0.6,401,30,15,0.766732497415515,0.9731661020928914,0.4025084686066277,28.880064542724785,14,12,10
0.6,401,31,15,0.7699035125768893,0.9744235164557175,0.38364725316423565,28.664748410283458,14,13,10
0.6,401,32,15,0.8003107727033435,0.9768866654082717,0.3467000188759234,26.542787230996197,14,13,11
0.6,401,33,15,0.8003385114559777,0.979606185809638,0.30590721285543054,26.540799378139116,14,13,11
0.6,401,34,15,0.8118168458396668,0.982139188418011,0.267912173729836,25.709012912693453,14,14,11
0.6,401,35,15,0.858707681681924,0.9863205500230829,0.2051917496537563,22.07925086298839,14,14,12
0.6,401,36,15,0.8690356083456298,0.9878347937931085,0.1824780931033737,21.21631450591336,14,14,12
0.6,401,37,15,0.8775388480461007,0.9888914525852311,0.1666282112215346,20.48392042692552,14,14,12
0.6,401,38,15,0.9075524921973047,0.9922759038479089,0.1158614422813673,17.701128085128442,15,14,13
0.6,401,39,15,0.911251867165653,0.9940834578110428,0.08874813283435656,17.33189086389878,15,14,14
0.6,401,40,15,0.9999999999999982,0.9999999999999998,5.995204332975845e-15,2.4148365394514667e-06,15,15,15
0.75,401,15,15,0.16554311668485563,0.8906849458772675,1.6397258118409872,65.99164202628916,12,10,6
0.75,401,16,15,0.26454478700838086,0.9002432063210091,1.4963519051848648,59.04670524807661,12,10,6
0.75,401,17,15,0.299231496475295,0.9029892089093361,1.4551618663599577,56.83714971601231,12,10,6
0.75,401,18,15,0.3394294525443036,0.906805825324117,1.3979126201382424,54.36597375309276,12,10,6
0.75,401,19,15,0.3480720394251505,0.908981442153587,1.3652783676961953,53.844673312255814,12,10,7
0.75,401,20,15,0.3653841462653879,0.9112021806113124,1.3319672908303128,52.80927704690312,12,10,7
0.75,401,21,15,0.4179127751371266,0.9203439718271508,1.1948404225927378,49.724639971117135,12,11,7
0.75,401,22,15,0.44592893248055104,0.9255568189117204,1.1166477163241966,48.104114423924806,12,11,7
0.75,401,23,15,0.4486182905359867,0.927316569179988,1.0902514623001807,47.949161393790234,12,11,7
0.75,401,24,15,0.5064662444222807,0.9330728357321392,1.0039074640179142,44.62950115720384,12,11,8
0.75,401,25,15,0.5288296902823519,0.9389558060170624,0.915662909744064,43.34726377574444,12,11,8
0.75,401,26,15,0.6293953330587647,0.9470865104157642,0.7937023437635364,37.500841674185885,12,11,9
0.75,401,27,15,0.6553354067140854,0.9499631975253399,0.7505520371199053,35.9501692683152,12,11,9
0.75,401,28,15,0.6866481868191633,0.9561265479952125,0.6581017800718122,34.04047129928874,12,12,9
0.75,401,29,15,0.6971915885555057,0.9581733622688572,0.6273995659671384,33.38624502391581,12,12,9
0.75,401,30,15,0.6975626100865043,0.9618469092468297,0.5722963612975536,33.36310802466531,13,12,10
0.75,401,31,15,0.6979638865059332,0.9635970915988871,0.5460436260166922,33.33807527156945,13,12,10
0.75,401,32,15,0.7366033577752146,0.9668991079727761,0.496513380408359,30.87867323026193,13,12,10
0.75,401,33,15,0.7384033897546276,0.9715382847935364,0.42692572809695395,30.76147270541485,14,12,11
0.75,401,34,15,0.7433073233327249,0.9747372602039567,0.3789410969406498,30.440843036469694,14,13,11
0.75,401,35,15,0.8058784751400541,0.9804973239116207,0.2925401413256866,26.14167469290582,14,13,12
0.75,401,36,15,0.8126303773206018,0.982343905548498,0.2648414167725327,25.64933564470026,14,14,12
0.75,401,37,15,0.8216340329048234,0.9837493567625727,0.24375964856140964,24.98202757186542,14,14,12
0.75,401,38,15,0.8536402555620585,0.9878433967945756,0.18234904808136643,22.492960599680483,14,14,13
0.75,401,39,15,0.8591917535177253,0.9906127835678482,0.14080824648227852,22.039409723775076,14,14,14
0.75,401,40,15,0.9999999999999989,0.9999999999999999,2.886579864025407e-15,1.9090959104164224e-06,15,15,15
1.0,401,15,15,0.0487701646508741,0.8514847559035755,2.227728661446366,77.24164373200401,10,9,4
1.0,401,16,15,0.1501890272615825,0.8634901088472209,2.047648367291687,67.19834024891681,10,9,5
1.0,401,17,15,0.18141288114216816,0.8664744803266297,2.0028827951005552,64.79071539669137,10,9,5
1.0,401,18,15,0.2238144120868757,0.8714566642094599,1.9281500368580984,61.7649190528707,11,9,5
1.0,401,19,15,0.2263721657733153,0.8740441076747785,1.8893383848783216,61.58947165458465,11,9,5
1.0,401,20,15,0.23878634270553678,0.8770486526744037,1.8442702098839454,60.74760612552365,11,9,6
1.0,401,21,15,0.2923903391657646,0.8888898799622531,1.6666518005662052,57.26656448552366,11,9,6
1.0,401,22,15,0.31544133927307877,0.8950552858152762,1.5741707127708564,55.83059525630713,11,9,6
1.0,401,23,15,0.3181465427629221,0.8973640365137009,1.5395394522944863,55.66401282964613,11,9,6
1.0,401,24,15,0.40771777767737455,0.9062032718513167,1.40695092223025,50.3178698188411,12,10,6
1.0,401,25,15,0.4275090784150683,0.9128153789289146,1.3077693160662822,49.16811388439896,12,10,6
1.0,401,26,15,0.5244385215134967,0.9219261050702318,1.1711084239465255,43.599217745047326,12,11,6
1.0,401,27,15,0.5476360188253021,0.9254207795056087,1.118688307415872,42.26651127985442,12,11,7
1.0,401,28,15,0.5757707754937659,0.9329779072420837,1.0053313913687432,40.64186386656069,12,11,7
1.0,401,29,15,0.5855533668928371,0.9361971705672404,0.9570424414913951,40.07391343862852,12,12,8
1.0,401,30,15,0.5865006651007646,0.9415439889427529,0.876840165858702,40.01881559440794,12,12,9
1.0,401,31,15,0.5914394956274153,0.9444061988596218,0.8339070171056711,39.731250990490196,12,12,9
1.0,401,32,15,0.6256061311688441,0.9484378935689644,0.7734315964655384,37.7253703914752,12,12,10
1.0,401,33,15,0.6446182093264026,0.9576605896745508,0.6350911548817418,36.5938764755545,12,12,11
1.0,401,34,15,0.6446187791822959,0.9623606831169413,0.5645897532458781,36.59384236734762,13,12,11
1.0,401,35,15,0.7163026460491887,0.9698468740674102,0.452296888988849,32.183493748399194,13,13,12
1.0,401,36,15,0.7173417321159989,0.9723683330784857,0.4144750038227163,32.11742303578305,14,13,12
1.0,401,37,15,0.7235146091534217,0.974306865510886,0.38539701733670906,31.723379582291944,14,13,12
1.0,401,38,15,0.7531666182945116,0.9792064634964862,0.3119030475527047,29.790052182678174,14,13,13
1.0,401,39,15,0.7612393182582244,0.9840826212172142,0.23876068174178555,29.250669563548506,14,14,14
1.0,401,40,15,0.9999999999999987,0.9999999999999992,9.325873406851315e-15,2.091309789151873e-06,15,15,15
1.5,401,15,15,0.024082818659919056,0.7845772967774693,3.23134054833796,81.0723930178673,9,7,3
1.5,401,16,15,0.08004925693360143,0.7995345407295552,3.006981889056673,73.56485913118173,9,8,3
1.5,401,17,15,0.08477321032821,0.8023079986685349,2.9653800199719775,73.07267989731567,9,8,3
1.5,401,18,15,0.1033449072379659,0.8093227268265568,2.860159097601646,71.24796926044877,9,8,3
1.5,401,19,15,0.10681450713174263,0.813016149494432,2.8047577575835216,70.92382803388531,9,8,4
1.5,401,20,15,0.10758215041238982,0.8182176636759263,2.726735044861104,70.85274249907387,9,8,4
1.5,401,21,15,0.16150529675033776,0.8312551022698538,2.531173465952193,66.30441511829862,9,8,4
1.5,401,22,15,0.16150795029243312,0.838988643777285,2.415170343340724,66.30420854526315,10,8,4
1.5,401,23,15,0.17009131919276912,0.8423001925147973,2.3654971122780393,65.64297261928587,10,8,5
1.5,401,24,15,0.26280682737258587,0.8550602197403985,2.1740967038940235,59.159701274068,10,8,5
1.5,401,25,15,0.2679404449132279,0.8616194096925831,2.0757088546112534,58.826613629834135,10,9,5
1.5,401,26,15,0.3292069778472109,0.8692708931550835,1.960936602673747,54.9867669749418,11,9,6
1.5,401,27,15,0.34257229324753524,0.8733922266499007,1.8991166002514879,54.176042731305365,11,9,6
1.5,401,28,15,0.3560411143054864,0.8844200430070794,1.7336993548938089,53.36666851125671,11,10,6
1.5,401,29,15,0.3592602125702224,0.8934682842507745,1.5979757362383809,53.174265109839766,12,11,7
1.5,401,30,15,0.43955414136080734,0.9029048775765657,1.4564268363515138,48.47178444888871,12,11,7
1.5,401,31,15,0.459118892197194,0.9072798013860766,1.390802979208853,47.34493257377393,12,11,8
1.5,401,32,15,0.45914817484741155,0.9113889666917638,1.3291654996235436,47.34324916928108,12,11,9
1.5,401,33,15,0.5776993694265786,0.9308929584854074,1.0366056227188878,40.530038738158325,12,11,10
1.5,401,34,15,0.5777073669063564,0.9415437988599977,0.8768430171000325,40.52957488071623,12,12,11
1.5,401,35,15,0.595944973963469,0.9491032270269734,0.7634515945953986,39.468450007079056,13,12,11
1.5,401,36,15,0.5960771484595045,0.9535038044382079,0.6974429334268804,39.46073336415589,13,12,12
1.5,401,37,15,0.5971095547540324,0.9570172969489154,0.644740545766269,39.40044511944138,13,12,12
1.5,401,38,15,0.6213632360149824,0.9638237717670547,0.5426434234941783,37.97624249797397,13,13,13
1.5,401,39,15,0.6311389932085684,0.975409266213904,0.3688610067914392,37.397363581649444,14,14,14
1.5,401,40,15,0.9999999999999971,0.9999999999999992,9.769962616701378e-15,3.078324659199975e-06,15,15,15
2.0,401,15,15,0.013072244795812578,0.7232148070902639,4.151777893646042,83.43479204126622,7,5,3
2.0,401,16,15,0.017141499684183544,0.7407754739851582,3.8883678902226304,82.4769204192697,7,5,3
2.0,401,17,15,0.017328580931093608,0.7452726343705046,3.820910484442433,82.43573974150691,7,6,3
2.0,401,18,15,0.021263442523141086,0.7548609813077718,3.6770852803834235,81.61523948437282,7,6,3
2.0,401,19,15,0.023447687361406486,0.7608238999033546,3.587641501449679,81.19185159626795,8,6,4
2.0,401,20,15,0.02804807787360292,0.7700736603636289,3.4488950945455636,80.35892236257719,8,7,4
2.0,401,21,15,0.04784977282106799,0.7817261729889189,3.2741074051662173,77.36461510599705,9,7,4
2.0,401,22,15,0.04850281611084863,0.7931013099353632,3.1034803509695528,77.27724918303625,10,7,5
2.0,401,23,15,0.049358235369263925,0.7990656173815296,3.0140157392770557,77.16364884737806,10,7,5
2.0,401,24,15,0.09499869903182732,0.8129699387095144,2.805450919357282,72.04809281682782,10,7,5
2.0,401,25,15,0.10350464794685948,0.8197583734942333,2.703624397586503,71.23294121117563,10,7,5
2.0,401,26,15,0.12777858516202822,0.8261351180736216,2.6079732288956743,69.05563225877742,10,8,5
2.0,401,27,15,0.13605895980656232,0.8302588175388741,2.5461177369168877,68.35456699713467,11,8,5
2.0,401,28,15,0.1519674201159383,0.845075386006581,2.323869209901283,67.05607878074177,11,9,6
2.0,401,29,15,0.15364816803237055,0.8586958123678811,2.119562814481782,66.9222550949186,11,10,7
2.0,401,30,15,0.26820600724627935,0.8697369157905581,1.9539462631416273,58.809438557032585,11,10,7
2.0,401,31,15,0.28112197444883313,0.8749540868972889,1.8756886965406647,57.98039789535329,12,10,8
2.0,401,32,15,0.2881007000776855,0.8803307478118246,1.7950387828226262,57.53732118365649,12,11,9
2.0,401,33,15,0.4270196064602773,0.9055490876407676,1.4167636853884895,49.19646009650658,12,11,9
2.0,401,34,15,0.5624437381706021,0.9235589255769555,1.1466161163456685,41.412871134564746,12,11,10
2.0,401,35,15,0.5782675270054809,0.9335050939663503,0.9974235905047464,40.497082394443474,12,12,11
2.0,401,36,15,0.5914427670109063,0.939600481372873,0.9059927794069056,39.731060338645676,13,12,12
2.0,401,37,15,0.5977986521250356,0.9447756504390034,0.8283652434149508,39.36019072538815,13,12,12
2.0,401,38,15,0.6024727721097812,0.9528722130022964,0.7069168049655533,39.08684436074027,13,13,13
2.0,401,39,15,0.6051606147100217,0.9736773743140011,0.39483938528998475,38.92941111615654,14,14,14
2.0,401,40,15,0.9999999999999976,0.9999999999999994,9.325873406851315e-15,2.831646840510158e-06,15,15,15
0.0,503,15,15,0.9999999999981699,0.9999999999997934,3.1019631308026874e-12,7.751023439854259e-05,15,15,15
0.0,503,16,15,0.9999999999982037,0.9999999999997988,3.0198066269804258e-12,7.67921816449035e-05,15,15,15
0.0,503,17,15,0.9999999999984543,0.9999999999998225,2.6649793483102258e-12,7.123256155098263e-05,15,15,15
0.0,503,18,15,0.9999999999988756,0.9999999999998557,2.1653789872289053e-12,6.0756058786488236e-05,15,15,15
0.0,503,19,15,0.9999999999988949,0.9999999999998617,2.072120253160392e-12,6.0231900335879045e-05,15,15,15
0.0,503,20,15,0.9999999999989007,0.9999999999998669,1.9957369090661814e-12,6.007436768419945e-05,15,15,15
0.0,503,21,15,0.9999999999989257,0.9999999999998759,1.8618440122963875e-12,5.938485182304961e-05,15,15,15
0.0,503,22,15,0.9999999999989524,0.9999999999998804,1.7952306308188781e-12,5.8643747265684634e-05,15,15,15
0.0,503,23,15,0.9999999999989875,0.9999999999998831,1.7503776206240218e-12,5.7653432178788306e-05,15,15,15
0.0,503,24,15,0.9999999999989975,0.9999999999998888,1.6693313398263854e-12,5.73682526946535e-05,15,15,15
0.0,503,25,15,0.9999999999990128,0.9999999999998935,1.5965007094109751e-12,5.692820290457343e-05,15,15,15
0.0,503,26,15,0.9999999999990747,0.9999999999998984,1.5232259897857148e-12,5.511305627937753e-05,15,15,15
0.0,503,27,15,0.9999999999990778,0.999999999999899,1.5165646516379638e-12,5.502039585742148e-05,15,15,15
0.0,503,28,15,0.999999999999095,0.9999999999999045,1.432853835581227e-12,5.450794798469078e-05,15,15,15
0.0,503,29,15,0.9999999999990952,0.9999999999999044,1.4312995233467518e-12,5.450126112359898e-05,15,15,15
0.0,503,30,15,0.9999999999991367,0.9999999999999095,1.3560264022771662e-12,5.323605600496145e-05,15,15,15
0.0,503,31,15,0.9999999999991367,0.9999999999999102,1.347144618080165e-12,5.323605600496145e-05,15,15,15
0.0,503,32,15,0.9999999999991396,0.9999999999999133,1.3029577417000837e-12,5.314698087620737e-05,15,15,15
0.0,503,33,15,0.9999999999991505,0.9999999999999171,1.2447820552097255e-12,5.280988575771863e-05,15,15,15
0.0,503,34,15,0.9999999999992608,0.9999999999999343,9.865441796819141e-13,4.926059381030111e-05,15,15,15
0.0,503,35,15,0.9999999999994333,0.9999999999999473,7.891465259035613e-13,4.313035970652455e-05,15,15,15
0.0,503,36,15,0.9999999999994773,0.9999999999999566,6.505906924303417e-13,4.142342211220004e-05,15,15,15
0.0,503,37,15,0.999999999999521,0.9999999999999599,6.019629239517599e-13,3.9652248359908213e-05,15,15,15
0.0,503,38,15,0.9999999999995908,0.9999999999999669,4.980460488468452e-13,3.66526527844743e-05,15,15,15
0.0,503,39,15,0.9999999999997629,0.9999999999999837,2.4424906541753444e-13,2.790155266088344e-05,15,15,15
0.0,503,40,15,0.9999999999999973,0.9999999999999998,6.217248937900877e-15,2.9575586669421963e-06,15,15,15
0.01,503,15,15,0.9999046691393288,0.9999800412351896,0.00029938147215557986,0.5594306927171541,15,15,15
0.01,503,16,15,0.9999048649638549,0.9999805168632695,0.0002922470509573172,0.5588557999515947,15,15,15
0.01,503,17,15,0.9999060394480549,0.9999813770720601,0.0002793439190985625,0.5553953167839468,15,15,15
0.01,503,18,15,0.999909780457624,0.9999822346549566,0.00026648017565211735,0.5442262341237657,15,15,15
0.01,503,19,15,0.999910261460013,0.9999828866104975,0.0002567008425354844,0.5427734900345406,15,15,15
0.01,503,20,15,0.999912854506471,0.9999832685200978,0.0002509721985308744,0.5348739011804521,15,15,15
0.01,503,21,15,0.9999141432433071,0.9999842361494279,0.00023645775858249785,0.5309041087676509,15,15,15
0.01,503,22,15,0.9999150569893386,0.9999850097049443,0.00022485442583664028,0.5280713499519682,15,15,15
0.01,503,23,15,0.999915797674112,0.999985509094774,0.00021736357838930687,0.5257639098108923,15,15,15
0.01,503,24,15,0.999917460116144,0.9999861134997974,0.00020829750304052208,0.5205477021846455,15,15,15
0.01,503,25,15,0.9999181871187427,0.9999867896640657,0.0001981550390139919,0.5182501044331673,15,15,15
0.01,503,26,15,0.9999181882546387,0.9999873105379221,0.00019034193116906906,0.518246506611523,15,15,15
0.01,503,27,15,0.9999186510104306,0.999987448679818,0.00018826980272690363,0.5167786966739524,15,15,15
0.01,503,28,15,0.9999210315955989,0.9999885672492578,0.00017149126113369384,0.5091608818198545,15,15,15
0.01,503,29,15,0.9999225178843855,0.9999890886079582,0.00016367088062752,0.5043464591350691,15,15,15
0.01,503,30,15,0.9999286618592592,0.9999909857989334,0.00013521301599983548,0.4839368455801191,15,15,15
0.01,503,31,15,0.9999295411317632,0.9999911583947546,0.00013262407868031012,0.4809451660130471,15,15,15
0.01,503,32,15,0.9999305570284894,0.9999913550843819,0.00012967373427341666,0.47746529188553016,15,15,15
0.01,503,33,15,0.9999450982373591,0.9999933380274846,9.992958773141769e-05,0.4245411092811502,15,15,15
0.01,503,34,15,0.9999608166426261,0.9999947761815139,7.835727729343933e-05,0.3586545057663466,15,15,15
0.01,503,35,15,0.9999668348152464,0.9999956444438365,6.533334245295563e-05,0.32996375974976183,15,15,15
0.01,503,36,15,0.9999721557758402,0.999996139553529,5.790669706307039e-05,0.3023376329258291,15,15,15
0.01,503,37,15,0.9999738825312511,0.9999968293500312,4.755974953163378e-05,0.29281280486126143,15,15,15
0.01,503,38,15,0.9999744832740559,0.9999976741104654,3.4888343020234025e-05,0.28942560780357524,15,15,15
0.01,503,39,15,0.9999748250697255,0.9999983216713143,2.5174930286087083e-05,0.28748063325750034,15,15,15
0.01,503,40,15,0.9999999999999982,0.9999999999999994,1.199040866595169e-14,2.4148365394514667e-06,15,15,15
0.02,503,15,15,0.9996198861801228,0.9999203535203843,0.0011946971942351503,1.117138398214377,15,15,15
0.02,503,16,15,0.9996207000920745,0.9999222668577311,0.0011659971340343134,1.115941579507116,15,15,15
0.02,503,17,15,0.9996256089175226,0.9999256786455085,0.0011148203173738658,1.1086960069344087,15,15,15
0.02,503,18,15,0.9996401355034358,0.9999291052035446,0.0010634219468298456,1.0869715691609816,15,15,15
0.02,503,19,15,0.9996420378982873,0.9999317095180028,0.0010243572299580839,1.0840943240852872,15,15,15
0.02,503,20,15,0.9996522403892996,0.9999332450536875,0.0010013241946876805,1.0685316186908536,15,15,15
0.02,503,21,15,0.9996567679563568,0.999937110622956,0.0009433406556575985,1.061552292578241,15,15,15
0.02,503,22,15,0.9996602364716146,0.9999401984685758,0.0008970229713602951,1.056174328865609,15,15,15
0.02,503,23,15,0.9996630981950543,0.9999421769136076,0.0008673462958842526,1.0517165062542209,15,15,15
0.02,503,24,15,0.9996697538744167,0.9999445901107815,0.0008311483382762441,1.0412749122345517,15,15,15
0.02,503,25,15,0.9996726921484117,0.9999472671247891,0.0007909931281647742,1.0366318264244647,15,15,15
0.02,503,26,15,0.9996726931676023,0.9999493463954507,0.0007598040682375018,1.0366302122841657,15,15,15
0.02,503,27,15,0.9996745200100163,0.9999498977982266,0.0007515330265985831,1.0337329064339684,15,15,15
0.02,503,28,15,0.9996843405824721,0.9999543505961014,0.00068474105848082,1.018016597385556,15,15,15
0.02,503,29,15,0.999690424102474,0.9999564341174951,0.000653488237572164,1.008158028894088,15,15,15
0.02,503,30,15,0.9997146077916426,0.9999640200686808,0.0005396989697846744,0.9679754615648888,15,15,15
0.02,503,31,15,0.9997181176779687,0.9999647098983081,0.0005293515253791403,0.9620041776485354,15,15,15
0.02,503,32,15,0.9997221094948656,0.9999654910733824,0.0005176338992646246,0.9551676451037895,15,15,15
0.02,503,33,15,0.9997798110003377,0.9999733838651275,0.00039924202308605494,0.8502299137131243,15,15,15
0.02,503,34,15,0.9998428739337358,0.9999791322451631,0.00031301632255453793,0.718221042795177,15,15,15
0.02,503,35,15,0.9998669555843774,0.999982617330475,0.00026074004287190977,0.660892141929989,15,15,15
0.02,503,36,15,0.9998888984429312,0.9999845998952276,0.00023100157158628676,0.6039357623208739,15,15,15
0.02,503,37,15,0.9998964963123302,0.999987360423965,0.00018959364052550942,0.5829187650909704,15,15,15
0.02,503,38,15,0.999898969821547,0.9999907475714256,0.00013878642861675505,0.5759111748157312,15,15,15
0.02,503,39,15,0.999900361651893,0.9999933574434592,9.963834811321792e-05,0.5719302983142172,15,15,15
0.02,503,40,15,0.9999999999999989,0.9999999999999999,4.6629367034256575e-15,1.9090959104164224e-06,15,15,15
0.03,503,15,15,0.9991475896411268,0.9998212217430371,0.002681673854445177,1.6730491923522497,15,15,15
0.03,503,16,15,0.9991494971089376,0.9998255508999931,0.0026167365001028564,1.6711756926501729,15,15,15
0.03,503,17,15,0.9991609967190732,0.9998331632871694,0.002502550692456862,1.6598361147932017,15,15,15
0.03,503,18,15,0.9991926949927856,0.999840865807811,0.0023870128828380466,1.628170596574267,15,15,15
0.03,503,19,15,0.9991969250990813,0.9998467191832122,0.0022992122518149527,1.6238982150032655,15,15,15
0.03,503,20,15,0.9992194518181704,0.9998501920489251,0.0022471192661229766,1.6009545573540416,15,15,15
0.03,503,21,15,0.9992282477740746,0.9998588785672043,0.0021168214919362605,1.5919061292751806,15,15,15
0.03,503,22,15,0.9992356277593553,0.9998658108145269,0.002012837782095267,1.5842744866319638,15,15,15
0.03,503,23,15,0.9992418368072119,0.9998702190277221,0.0019467145841679523,1.5778251475662841,15,15,15
0.03,503,24,15,0.9992568085918956,0.9998756402508528,0.0018653962372091604,1.5621645607147092,15,15,15
0.03,503,25,15,0.9992634803259323,0.9998816018917417,0.0017759716238743284,1.555135137089616,15,15,15
0.03,503,26,15,0.9992634803714295,0.9998862704783417,0.0017059428248745734,1.5551350890448783,15,15,15
0.03,503,27,15,0.9992675361271346,0.9998875085283364,0.0016873720749562837,1.5508463370967256,15,15,15
0.03,503,28,15,0.9992902946672741,0.9998974797786483,0.0015378033202737562,1.5265570885957669,15,15,15
0.03,503,29,15,0.9993042960248293,0.9999021628263376,0.0014675576049372197,1.5114202772601386,15,15,15
0.03,503,30,15,0.999357807104526,0.9999192209491846,0.0012116857622307409,1.4521178874635774,15,15,15
0.03,503,31,15,0.9993656867172785,0.9999207715887101,0.0011884261693489995,1.4431798585497715,15,15,15
0.03,503,32,15,0.9993745105427495,0.9999225168737945,0.0011622468930825303,1.4331046798840135,15,15,15
0.03,503,33,15,0.999503295725227,0.9999401863660523,0.0008972045092136005,1.2770489385751995,15,15,15
0.03,503,34,15,0.9996455849905348,0.9999531095489208,0.000703356766189045,1.0787090992012591,15,15,15
0.03,503,35,15,0.999699753112464,0.9999609776341497,0.0005853354877527472,0.9928499640569594,15,15,15
0.03,503,36,15,0.9997504552921518,0.9999654431625771,0.0005183525613439155,0.9051381681966991,15,15,15
0.03,503,37,15,0.9997692685796145,0.9999716565214871,0.00042515217769245606,0.8703475367535849,15,15,15
0.03,503,38,15,0.9997750083813095,0.9999792958391931,0.00031056241210380975,0.85945291576363,15,15,15
0.03,503,39,15,0.9997781891903615,0.9999852126126901,0.0002218108096502247,0.8533555992755911,15,15,15
0.03,503,40,15,0.9999999999999978,0.9999999999999994,9.992007221626409e-15,2.699869328381916e-06,15,15,15
0.05,503,15,15,0.9976489866735047,0.9995057810640853,0.007413284038721213,2.7792044517386927,15,15,15
0.05,503,16,15,0.9976547590380995,0.999517938675474,0.007230919867886931,2.7757878358413026,15,15,15
0.05,503,17,15,0.9976890844542721,0.9995387370639118,0.006918944041322539,2.7553836752927157,15,15,15
0.05,503,18,15,0.9977715599214395,0.9995600992631775,0.00659851105233622,2.705730545895204,15,15,15
0.05,503,19,15,0.9977829885637114,0.9995763349539224,0.006354975691166387,2.6987782557439077,15,15,15
0.05,503,20,15,0.9978426977531863,0.9995860820793216,0.006208768810176735,2.6621615386331103,15,15,15
0.05,503,21,15,0.9978597759039839,0.9996101500076002,0.005847749885997455,2.6515956224567754,15,15,15
0.05,503,22,15,0.9978779262529476,0.999629310614042,0.00556034078936829,2.6403201443330375,15,15,15
0.05,503,23,15,0.9978938955642186,0.9996413141051682,0.005380288422475843,2.63035972762488,15,15,15
0.05,503,24,15,0.9979353228747421,0.9996563372374797,0.005154941437806593,2.6043435008132656,15,15,15
0.05,503,25,15,0.9979541478078795,0.9996725600685242,0.004911598972136777,2.5924354660659352,15,15,15
0.05,503,26,15,0.997954187674544,0.9996854731883095,0.004717902175359057,2.5924101898399394,15,15,15
0.05,503,27,15,0.9979651500563045,0.9996888980954588,0.004666528568116446,2.585450480112572,15,15,15
0.05,503,28,15,0.9980319806419001,0.9997163373421569,0.004254939867647023,2.542610688339999,15,15,15
0.05,503,29,15,0.9980726258594078,0.9997293137762168,0.004060293356750289,2.516200550294167,15,15,15
0.05,503,30,15,0.9982160990381574,0.9997766094284101,0.0033508585738482033,2.420679040409118,15,15,15
0.05,503,31,15,0.9982378787315719,0.9997809066724094,0.0032863999138604827,2.4058478482652026,15,15,15
0.05,503,32,15,0.9982615468151264,0.9997856880035408,0.0032146799468848464,2.3896266119712015,15,15,15
0.05,503,33,15,0.998613434358429,0.9998342605765633,0.0024860913515494243,2.1339943420928993,15,15,15
0.05,503,34,15,0.9990106674042851,0.9998700905556547,0.0019486416651813832,1.8024591369201017,15,15,15
0.05,503,35,15,0.9991607712542779,0.9998920916972381,0.0016186245414290257,1.6600591855604376,15,15,15
0.05,503,36,15,0.99930778364154,0.9999045219075161,0.0014321713872592623,1.5076262084618006,15,15,15
0.05,503,37,15,0.9993708219736905,0.9999217867108954,0.0011731993365670101,1.437324927834559,15,15,15
0.05,503,38,15,0.9993878889331042,0.999943109239813,0.0008533614028055636,1.41769257309236,15,15,15
0.05,503,39,15,0.9993969476982992,0.9999597965132192,0.0006030523017116485,1.4071609746076044,15,15,15
0.05,503,40,15,0.9999999999999982,0.9999999999999994,8.659739592076221e-15,2.4148365394514667e-06,15,15,15
0.075,503,15,15,0.9947614752174301,0.9988947947223523,0.016578079164715098,4.150563296875928,15,15,15
0.075,503,16,15,0.9947760381637407,0.9989225126017139,0.016162310974290106,4.1447799603829365,15,15,15
0.075,503,17,15,0.9948593732477877,0.9989683701176961,0.015474448234557237,4.111529993064009,15,15,15
0.075,503,18,15,0.9950283799450228,0.9990163653629806,0.014754519555291945,4.043264136867107,15,15,15
0.075,503,19,15,0.9950528568415404,0.9990528772633602,0.014206841049596242,4.033282192390418,15,15,15
0.075,503,20,15,0.9951764882913611,0.9990750935916466,0.013873596125302368,3.9824841636442234,15,15,15
0.075,503,21,15,0.9951969194834952,0.999129073427718,0.01306389858422996,3.9740272281927638,15,15,15
0.075,503,22,15,0.9952313139379632,0.9991718739696386,0.01242189045541875,3.959750047850359,15,15,15
0.075,503,23,15,0.9952636878782593,0.9991981996251172,0.012027005623243658,3.9462646967888126,15,15,15
0.075,503,24,15,0.9953558466914315,0.9992319459034874,0.01152081144768724,3.9076228027845614,15,15,15
0.075,503,25,15,0.9953988748051547,0.9992675219057087,0.010987171414369223,3.8894506141591596,15,15,15
0.075,503,26,15,0.995399322989939,0.9992964190943685,0.010553713584474433,3.889260886925426,15,15,15
0.075,503,27,15,0.9954231350619694,0.9993040870812424,0.010438693781363861,3.8791674115089263,15,15,15
0.075,503,28,15,0.995583376797148,0.9993651200858295,0.009523198712559355,3.810553048995684,15,15,15
0.075,503,29,15,0.99567978559767,0.9993942054671253,0.009086917993119004,3.7686732641468086,15,15,15
