L,U,Delta,delta,n,E_n,E_n_minus_E0,D_n,Delta_D_n,method
6,12.0,2.0,0.25,338,28.3054309970818,30.148225463198134,1.9885331595275166,1.8170073639363222,full_ed
6,12.0,2.0,0.25,339,28.335884097415956,30.17867856353229,1.989967060324834,1.8184412647336399,full_ed
6,12.0,2.0,0.25,340,28.338040309169635,30.18083477528597,1.9871621858524335,1.8156363902612394,full_ed
6,12.0,2.0,0.25,341,28.338040309169642,30.180834775285977,1.987162185852434,1.8156363902612398,full_ed
6,12.0,2.0,0.25,342,28.34421386599829,30.187008332114626,1.9868695022341893,1.8153437066429952,full_ed
6,12.0,2.0,0.25,343,28.3442138659983,30.187008332114633,1.98686950223419,1.8153437066429956,full_ed
6,12.0,2.0,0.25,344,28.364423485285855,30.20721795140219,1.9857241017495153,1.8141983061583211,full_ed
6,12.0,2.0,0.25,345,28.37338387192019,30.216178338036524,1.9878813008427931,1.816355505251599,full_ed
6,12.0,2.0,0.25,346,28.378167616487275,30.22096208260361,1.9870658532619618,1.8155400576707676,full_ed
6,12.0,2.0,0.25,347,28.378167616487275,30.22096208260361,1.987065853261962,1.8155400576707676,full_ed
6,12.0,2.0,0.25,348,28.394227989009874,30.23702245512621,1.984148155903356,1.8126223603121616,full_ed
6,12.0,2.0,0.25,349,28.410019262953696,30.25281372907003,1.983366702145789,1.8118409065545946,full_ed
6,12.0,2.0,0.25,350,28.4100192629537,30.252813729070034,1.9833667021457926,1.8118409065545982,full_ed
6,12.0,2.0,0.25,351,28.721367780865044,30.56416224698138,2.021625784759423,1.8500999891682288,full_ed
6,12.0,2.0,0.25,352,28.724908351921925,30.56770281803826,2.020740314685751,1.849214519094557,full_ed
6,12.0,2.0,0.25,353,28.724908351921947,30.56770281803828,2.020740314685753,1.8492145190945588,full_ed
6,12.0,2.0,0.25,354,28.862906231772435,30.70570069788877,1.9928048981957802,1.8212791026045858,full_ed
6,12.0,2.0,0.25,355,28.862906231772442,30.705700697888776,1.9928048981957844,1.8212791026045902,full_ed
6,12.0,2.0,0.25,356,28.872275631015093,30.715070097131427,1.9915633197328304,1.820037524141636,full_ed
6,12.0,2.0,0.25,357,28.875435927848116,30.71823039396445,1.9949589632819853,1.8234331676907911,full_ed
6,12.0,2.0,0.25,358,28.88038796127556,30.723182427391894,1.9946383162941368,1.8231125207029426,full_ed
6,12.0,2.0,0.25,359,28.880387961275563,30.723182427391897,1.9946383162941375,1.823112520702943,full_ed
6,12.0,2.0,0.25,360,28.89955290512049,30.742347371236825,1.9927842141179226,1.8212584185267282,full_ed
6,12.0,2.0,0.25,361,28.89955290512053,30.742347371236864,1.9927842141179268,1.8212584185267326,full_ed
6,12.0,2.0,0.25,362,28.90091820424288,30.743712670359216,1.9920562910147002,1.820530495423506,full_ed
6,12.0,2.0,0.25,363,32.11637716851156,33.9591716346279,2.014435321720152,1.8429095261289579,full_ed
6,12.0,2.0,0.25,364,32.17203411414789,34.01482858026423,2.0201097056419437,1.8485839100507495,full_ed
6,12.0,2.0,0.25,365,32.17203411414789,34.01482858026423,2.0201097056419424,1.8485839100507482,full_ed
6,12.0,2.0,0.25,366,32.399724074975275,34.24251854109161,1.9774343665354346,1.8059085709442404,full_ed
6,12.0,2.0,0.25,367,32.500503002905184,34.34329746902152,2.9421986228141974,2.7706728272230032,full_ed
6,12.0,2.0,0.25,368,32.500837634071104,34.34363210018744,2.9421995229068796,2.7706737273156854,full_ed
6,12.0,2.0,0.25,369,32.50083763407111,34.34363210018745,2.942199522906875,2.770673727315681,full_ed
6,12.0,2.0,0.25,370,32.61699030273597,34.45978476885231,1.9734584216236555,1.8019326260324613,full_ed
6,12.0,2.0,0.25,371,32.61699030273598,34.459784768852316,1.9734584216236553,1.8019326260324608,full_ed
6,12.0,2.0,0.25,372,32.69297710385019,34.53577156996653,2.839777105018234,2.6682513094270397,full_ed
6,12.0,2.0,0.25,373,32.69441831071754,34.537212776833876,2.8680379746277085,2.6965121790365143,full_ed
6,12.0,2.0,0.25,374,32.69441831071755,34.53721277683389,2.8680379746277,2.696512179036506,full_ed
6,12.0,2.0,0.25,375,32.858744624486434,34.70153909060277,2.15589026488633,1.9843644692951359,full_ed
6,12.0,2.0,0.25,376,32.86805764382129,34.710852109937626,2.033578248750871,1.8620524531596767,full_ed
6,12.0,2.0,0.25,377,32.868057643821324,34.71085210993766,2.0335782487508705,1.8620524531596763,full_ed
6,12.0,2.0,0.25,378,32.97548505695726,34.8182795230736,2.6778637144749076,2.5063379188837134,full_ed
6,12.0,2.0,0.25,379,32.97548505695728,34.81827952307362,2.6778637144748885,2.5063379188836943,full_ed
6,12.0,2.0,0.25,380,33.00456534041007,34.847359806526406,2.6358876793885995,2.4643618837974053,full_ed
6,12.0,2.0,0.25,381,33.094604730427925,34.93739919654426,1.9844810685438716,1.8129552729526774,full_ed
6,12.0,2.0,0.25,382,33.09460473042796,34.9373991965443,1.9844810685438639,1.8129552729526694,full_ed
6,12.0,2.0,0.25,383,33.23873618922869,35.08153065534503,1.9810338727149646,1.8095080771237702,full_ed
6,12.0,2.0,0.25,384,33.27064149197039,35.113435958086725,1.9783858761643445,1.8068600805731503,full_ed
6,12.0,2.0,0.25,385,33.2706414919704,35.11343595808674,1.978385876164348,1.8068600805731538,full_ed
6,12.0,2.0,0.25,386,33.32875776192313,35.17155222803947,2.211860835681418,2.040335040090224,full_ed
6,12.0,2.0,0.25,387,33.32875776192313,35.17155222803947,2.211860835681427,2.0403350400902327,full_ed
6,12.0,2.0,0.25,388,33.333445843707246,35.176240309823584,1.9768543610043456,1.8053285654131512,full_ed
6,12.0,2.0,0.25,389,33.36366380321851,35.206458269334846,2.164731042433839,1.9932052468426447,full_ed
6,12.0,2.0,0.25,390,40.270686600166876,42.113481066283214,2.98270843150102,2.8111826359098258,full_ed
6,12.0,2.0,0.25,391,40.27080140356173,42.113595869678065,2.9826841322314888,2.8111583366402946,full_ed
6,12.0,2.0,0.25,392,40.27080140356176,42.1135958696781,2.9826841322314928,2.8111583366402986,full_ed
6,12.0,2.0,0.25,393,40.47944663612574,42.32224110224208,2.9612238865057696,2.7896980909145754,full_ed
6,12.0,2.0,0.25,394,40.47944663612576,42.322241102242096,2.961223886505772,2.7896980909145777,full_ed
6,12.0,2.0,0.25,395,40.479685701360566,42.322480167476904,2.9611534238909267,2.7896276282997325,full_ed
6,12.0,2.0,0.25,396,40.82646419910377,42.669258665220106,2.9307676763830224,2.759241880791828,full_ed
6,12.0,2.0,0.25,397,40.82646419910377,42.669258665220106,2.9307676763830175,2.7592418807918233,full_ed
6,12.0,2.0,0.25,398,40.82737380928129,42.67016827539763,2.9305115425126957,2.7589857469215016,full_ed
6,12.0,2.0,0.25,399,48.80207446049771,50.644868926614045,2.9503392250340155,2.7788134294428213,full_ed
6,12.0,2.0,0.5,0,-2.4140861639456417,0.0,0.21452527246434386,0.0,full_ed
6,12.0,2.0,0.5,1,-1.680065426954591,0.7340207369910507,0.1492563641750334,-0.06526890828931045,full_ed
6,12.0,2.0,0.5,2,-1.6108336290687326,0.8032525348769091,0.14337925956689784,-0.07114601289744601,full_ed
6,12.0,2.0,0.5,3,-1.6108336290687202,0.8032525348769215,0.14337925956689818,-0.07114601289744568,full_ed
6,12.0,2.0,0.5,4,-0.9566337142836374,1.4574524496620043,0.08730948737052452,-0.12721578509381934,full_ed
6,12.0,2.0,0.5,5,-0.9025445102868744,1.5115416536587674,0.08168751678784958,-0.13283775567649428,full_ed
6,12.0,2.0,0.5,6,-0.9025445102868661,1.5115416536587756,0.08168751678784948,-0.13283775567649436,full_ed
6,12.0,2.0,0.5,7,-0.8778419119327107,1.536244252012931,0.07984799549278906,-0.1346772769715548,full_ed
6,12.0,2.0,0.5,8,-0.877841911932691,1.5362442520129507,0.07984799549278879,-0.13467727697155507,full_ed
6,12.0,2.0,0.5,9,-0.8713025303829952,1.5427836335626464,0.07774587311620179,-0.13677939934814207,full_ed
6,12.0,2.0,0.5,10,-0.826711567581196,1.5873745963644457,0.07466410508105589,-0.13986116738328797,full_ed
6,12.0,2.0,0.5,11,-0.8073783130394158,1.606707850906226,0.07202971962349441,-0.14249555284084944,full_ed
6,12.0,2.0,0.5,12,-0.8073783130394058,1.6067078509062358,0.07202971962349458,-0.14249555284084928,full_ed
6,12.0,2.0,0.5,13,-0.12945050917510106,2.2846356547705406,0.014352615256151972,-0.20017265720819188,full_ed
6,12.0,2.0,0.5,14,-0.11930027786605765,2.294785886079584,0.013225676402498134,-0.20129959606184572,full_ed
6,12.0,2.0,0.5,15,-0.11401732761077876,2.300068836334863,0.012628146411177398,-0.20189712605316645,full_ed
6,12.0,2.0,0.5,16,-0.11401732761077582,2.300068836334866,0.012628146411177387,-0.20189712605316648,full_ed
6,12.0,2.0,0.5,17,-0.07031853283810174,2.34376763110754,0.007758024086254329,-0.20676724837808952,full_ed
6,12.0,2.0,0.5,18,-0.07031853283808118,2.3437676311075606,0.007758024086254345,-0.20676724837808952,full_ed
6,12.0,2.0,0.5,19,-2.3507557154382828e-15,2.4140861639456395,3.388082659737674e-29,-0.21452527246434386,full_ed
6,12.0,2.0,0.5,20,5.6201137040974105,8.034199868043052,1.0846300178527755,0.8701047453884316,full_ed
6,12.0,2.0,0.5,21,5.778768495898365,8.192854659844008,1.0791561103865464,0.8646308379222025,full_ed
6,12.0,2.0,0.5,22,5.86771565884395,8.28180182278959,1.0825910944582684,0.8680658219939246,full_ed
6,12.0,2.0,0.5,23,5.867715658843958,8.2818018227896,1.082591094458265,0.8680658219939212,full_ed
6,12.0,2.0,0.5,24,5.9413390452270844,8.355425209172726,1.0699581693630458,0.8554328968987019,full_ed
6,12.0,2.0,0.5,25,5.941339045227096,8.355425209172738,1.0699581693630469,0.855432896898703,full_ed
6,12.0,2.0,0.5,26,6.142651076948608,8.55673724089425,1.063950803409638,0.8494255309452943,full_ed
6,12.0,2.0,0.5,27,6.190364504007758,8.6044506679534,1.0573783642842092,0.8428530918198653,full_ed
6,12.0,2.0,0.5,28,6.19036450400777,8.604450667953412,1.0573783642842118,0.842853091819868,full_ed
6,12.0,2.0,0.5,29,6.299904424766432,8.713990588712074,1.0569399252984266,0.8424146528340828,full_ed
6,12.0,2.0,0.5,30,6.299904424766458,8.7139905887121,1.0569399252984253,0.8424146528340815,full_ed
6,12.0,2.0,0.5,31,6.449249324925164,8.863335488870806,1.0497111919283895,0.8351859194640456,full_ed
6,12.0,2.0,0.5,32,6.659989505618807,9.074075669564449,1.0063652362533366,0.7918399637889928,full_ed
6,12.0,2.0,0.5,33,6.6599895056188165,9.074075669564458,1.0063652362533353,0.7918399637889915,full_ed
6,12.0,2.0,0.5,34,6.680935612483011,9.095021776428652,0.9938264316124192,0.7793011591480754,full_ed
6,12.0,2.0,0.5,35,6.703702669667545,9.117788833613186,1.0170120176767028,0.802486745212359,full_ed
6,12.0,2.0,0.5,36,6.752857006136655,9.166943170082297,1.0252109018477975,0.8106856293834537,full_ed
6,12.0,2.0,0.5,37,6.79857469210165,9.212660856047291,0.9987447042883117,0.7842194318239679,full_ed
6,12.0,2.0,0.5,38,6.798574692101652,9.212660856047293,0.9987447042883129,0.784219431823969,full_ed
6,12.0,2.0,0.5,39,6.808588546860443,9.222674710806084,1.0108440250641946,0.7963187525998507,full_ed
6,12.0,2.0,0.5,40,6.808588546860445,9.222674710806087,1.0108440250641952,0.7963187525998514,full_ed
6,12.0,2.0,0.5,41,6.84726274934336,9.261348913289002,1.0379567524203992,0.8234314799560554,full_ed
6,12.0,2.0,0.5,42,6.847262749343363,9.261348913289005,1.0379567524204059,0.823431479956062,full_ed
6,12.0,2.0,0.5,43,6.903565645890324,9.317651809835965,1.0010925857718216,0.7865673133074778,full_ed
6,12.0,2.0,0.5,44,6.903658442107368,9.31774460605301,1.0387343898481427,0.8242091173837989,full_ed
6,12.0,2.0,0.5,45,6.903658442107372,9.317744606053013,1.0387343898481363,0.8242091173837924,full_ed
6,12.0,2.0,0.5,46,6.966659067259263,9.380745231204905,1.002084298272254,0.7875590258079102,full_ed
6,12.0,2.0,0.5,47,7.052677640136309,9.466763804081952,1.0116418391056663,0.7971165666413225,full_ed
6,12.0,2.0,0.5,48,7.052677640136313,9.466763804081955,1.011641839105668,0.7971165666413242,full_ed
6,12.0,2.0,0.5,49,7.076470528630835,9.490556692576476,1.007391407335751,0.7928661348714072,full_ed
6,12.0,2.0,0.5,50,7.0764705286308445,9.490556692576487,1.0073914073357542,0.7928661348714103,full_ed
6,12.0,2.0,0.5,51,7.12603517933812,9.540121343283761,1.019835138845116,0.8053098663807721,full_ed
6,12.0,2.0,0.5,52,7.158865176654748,9.57295134060039,0.9937448695012436,0.7792195970368998,full_ed
6,12.0,2.0,0.5,53,7.158865176654761,9.572951340600403,0.993744869501245,0.7792195970369011,full_ed
6,12.0,2.0,0.5,54,7.1841707865897195,9.598256950535362,0.9912569962256792,0.7767317237613354,full_ed
6,12.0,2.0,0.5,55,7.204168476687283,9.618254640632925,1.0000000000000004,0.7854747275356566,full_ed
6,12.0,2.0,0.5,56,7.210007769051401,9.624093932997043,0.9923982133429404,0.7778729408785966,full_ed
6,12.0,2.0,0.5,57,7.210007769051405,9.624093932997047,0.9923982133429406,0.7778729408785968,full_ed
6,12.0,2.0,0.5,58,7.3899368884693315,9.804023052414973,1.0187058240874436,0.8041805516230998,full_ed
6,12.0,2.0,0.5,59,7.590149641921671,10.004235805867312,1.0180131930944705,0.8034879206301266,full_ed
6,12.0,2.0,0.5,60,7.596551808779655,10.010637972725297,1.0197967431470947,0.8052714706827508,full_ed
6,12.0,2.0,0.5,61,7.596551808779669,10.010637972725311,1.0197967431470958,0.805271470682752,full_ed
6,12.0,2.0,0.5,62,7.779746316636956,10.193832480582598,1.0086990942063276,0.7941738217419838,full_ed
6,12.0,2.0,0.5,63,7.817610840431389,10.23169700437703,1.0026647722808693,0.7881394998165254,full_ed
6,12.0,2.0,0.5,64,7.8176108404313895,10.23169700437703,1.0026647722808688,0.788139499816525,full_ed
6,12.0,2.0,0.5,65,8.316759113748574,10.730845277694216,0.9541924733196123,0.7396672008552685,full_ed
6,12.0,2.0,0.5,66,8.318680683006635,10.732766846952277,0.9570158204157656,0.7424905479514218,full_ed
6,12.0,2.0,0.5,67,8.318680683006642,10.732766846952284,0.9570158204157654,0.7424905479514216,full_ed
6,12.0,2.0,0.5,68,8.391230490449075,10.805316654394717,0.9486321683297367,0.7341068958653929,full_ed
6,12.0,2.0,0.5,69,8.391230490449075,10.805316654394717,0.9486321683297367,0.7341068958653929,full_ed
6,12.0,2.0,0.5,70,8.395870959688676,10.809957123634318,0.9566191736172432,0.7420939011528994,full_ed
6,12.0,2.0,0.5,71,8.401825224257486,10.815911388203128,0.9536064279931503,0.7390811555288065,full_ed
6,12.0,2.0,0.5,72,8.401825224257497,10.815911388203139,0.9536064279931511,0.7390811555288073,full_ed
6,12.0,2.0,0.5,73,8.490989380847731,10.905075544793373,0.947782967503967,0.7332576950396231,full_ed
6,12.0,2.0,0.5,74,10.916670939990132,13.330757103935774,1.0798483667381973,0.8653230942738535,full_ed
6,12.0,2.0,0.5,75,10.916670939990137,13.33075710393578,1.0798483667381957,0.8653230942738519,full_ed
6,12.0,2.0,0.5,76,10.972998477887527,13.38708464183317,1.0751810551113037,0.8606557826469599,full_ed
6,12.0,2.0,0.5,77,10.97299847788753,13.387084641833171,1.075181055111305,0.8606557826469612,full_ed
6,12.0,2.0,0.5,78,10.976085024638975,13.390171188584617,1.0758618099019124,0.8613365374375686,full_ed
6,12.0,2.0,0.5,79,10.976085024638987,13.39017118858463,1.0758618099019122,0.8613365374375683,full_ed
6,12.0,2.0,0.5,80,11.00294494969581,13.417031113641452,1.0894045199749602,0.8748792475106164,full_ed
6,12.0,2.0,0.5,81,11.005223090387107,13.419309254332749,1.0749960889109302,0.8604708164465864,full_ed
6,12.0,2.0,0.5,82,11.005223090387108,13.41930925433275,1.0749960889109285,0.8604708164465846,full_ed
6,12.0,2.0,0.5,83,11.023665004800813,13.437751168746455,1.0768883273715237,0.8623630549071799,full_ed
6,12.0,2.0,0.5,84,11.040121172604682,13.454207336550324,1.0763241572748594,0.8617988848105156,full_ed
6,12.0,2.0,0.5,85,11.055273572827065,13.469359736772708,1.0814557448843363,0.8669304724199924,full_ed
6,12.0,2.0,0.5,86,11.230906705723305,13.644992869668947,1.0604982105559038,0.8459729380915599,full_ed
6,12.0,2.0,0.5,87,11.241641146985693,13.655727310931335,1.056202498966306,0.8416772265019621,full_ed
6,12.0,2.0,0.5,88,11.250337904652339,13.664424068597981,1.0620742030622219,0.8475489305978781,full_ed
6,12.0,2.0,0.5,89,11.25033790465235,13.664424068597992,1.062074203062222,0.8475489305978783,full_ed
6,12.0,2.0,0.5,90,11.261555440911938,13.67564160485758,1.0685519951712492,0.8540267227069054,full_ed
6,12.0,2.0,0.5,91,11.2877503894504,13.701836553396042,1.0609388131813222,0.8464135407169784,full_ed
6,12.0,2.0,0.5,92,11.287750389450418,13.70183655339606,1.060938813181322,0.8464135407169782,full_ed
6,12.0,2.0,0.5,93,11.306979822698235,13.721065986643877,1.0634058673098696,0.8488805948455258,full_ed
6,12.0,2.0,0.5,94,11.31044925404513,13.724535417990772,1.0632242495571085,0.8486989770927647,full_ed
6,12.0,2.0,0.5,95,11.310449254045135,13.724535417990777,1.063224249557109,0.8486989770927651,full_ed
6,12.0,2.0,0.5,96,11.322779339382919,13.736865503328561,1.062712489045321,0.8481872165809772,full_ed
6,12.0,2.0,0.5,97,11.32277933938292,13.736865503328563,1.0627124890453228,0.848187216580979,full_ed
6,12.0,2.0,0.5,98,11.715314317109174,14.129400481054816,1.0157760407788996,0.8012507683145558,full_ed
6,12.0,2.0,0.5,99,11.733866865405489,14.14795302935113,0.9994428173344949,0.7849175448701511,full_ed
6,12.0,2.0,0.5,100,11.733866865405489,14.14795302935113,0.9994428173344961,0.7849175448701523,full_ed
6,12.0,2.0,0.5,101,11.756034098319004,14.170120262264646,1.0069948244619402,0.7924695519975964,full_ed
6,12.0,2.0,0.5,102,11.758683048196625,14.172769212142267,1.0077874629738823,0.7932621905095385,full_ed
6,12.0,2.0,0.5,103,11.75868304819663,14.172769212142272,1.0077874629738839,0.79326219050954,full_ed
6,12.0,2.0,0.5,104,11.769258205722249,14.183344369667891,0.9994662499430599,0.784940977478716,full_ed
6,12.0,2.0,0.5,105,11.769258205722252,14.183344369667894,0.9994662499430578,0.7849409774787139,full_ed
6,12.0,2.0,0.5,106,11.77995998600737,14.194046149953012,1.0078183556754539,0.79329308321111,full_ed
6,12.0,2.0,0.5,107,11.779959986007375,14.194046149953017,1.0078183556754525,0.7932930832111087,full_ed
6,12.0,2.0,0.5,108,11.80696185240116,14.221048016346803,1.0074583406750817,0.7929330682107378,full_ed
6,12.0,2.0,0.5,109,11.838594221447082,14.252680385392724,1.0049471403744814,0.7904218679101376,full_ed
6,12.0,2.0,0.5,110,11.842746469028814,14.256832632974456,1.02023389371753,0.8057086212531861,full_ed
6,12.0,2.0,0.5,111,11.842746469028818,14.25683263297446,1.0202338937175301,0.8057086212531863,full_ed
6,12.0,2.0,0.5,112,11.893534326272793,14.307620490218435,1.0154118714037024,0.8008865989393585,full_ed
6,12.0,2.0,0.5,113,11.893534326272796,14.307620490218438,1.015411871403703,0.8008865989393592,full_ed
6,12.0,2.0,0.5,114,11.899416509914838,14.31350267386048,1.0150438507459023,0.8005185782815585,full_ed
6,12.0,2.0,0.5,115,11.923897282053193,14.337983445998836,1.0090992253641629,0.794573952899819,full_ed
6,12.0,2.0,0.5,116,11.9238972820532,14.337983445998843,1.0090992253641617,0.7945739528998179,full_ed
6,12.0,2.0,0.5,117,11.930692189018348,14.34477835296399,1.008690825143749,0.7941655526794051,full_ed
6,12.0,2.0,0.5,118,11.93264636331125,14.346732527256892,1.0080601167819054,0.7935348443175616,full_ed
6,12.0,2.0,0.5,119,11.947262154458492,14.361348318404135,1.0079164044605284,0.7933911319961846,full_ed
6,12.0,2.0,0.5,120,11.947262154458492,14.361348318404135,1.007916404460528,0.7933911319961842,full_ed
6,12.0,2.0,0.5,121,11.964707892509391,14.378794056455034,1.002607784611363,0.7880825121470192,full_ed
6,12.0,2.0,0.5,122,11.999999999999993,14.414086163945635,0.9999999999999996,0.7854747275356557,full_ed
6,12.0,2.0,0.5,123,11.999999999999996,14.414086163945639,1.000000000000001,0.7854747275356573,full_ed
6,12.0,2.0,0.5,124,12.0,14.414086163945642,1.0000000000000024,0.7854747275356586,full_ed
6,12.0,2.0,0.5,125,12.000000000000009,14.414086163945651,1.0000000000000007,0.7854747275356568,full_ed
6,12.0,2.0,0.5,126,12.033309912115255,14.447396076060897,1.0089218170543326,0.7943965445899888,full_ed
6,12.0,2.0,0.5,127,12.033309912115257,14.4473960760609,1.008921817054332,0.7943965445899881,full_ed
6,12.0,2.0,0.5,128,12.062751806425439,14.476837970371081,1.0045062442035537,0.7899809717392099,full_ed
6,12.0,2.0,0.5,129,12.06275180642544,14.476837970371083,1.0045062442035544,0.7899809717392106,full_ed
6,12.0,2.0,0.5,130,12.112924019766137,14.527010183711779,1.010769446057067,0.7962441735927233,full_ed
6,12.0,2.0,0.5,131,12.112924019766139,14.52701018371178,1.010769446057066,0.7962441735927221,full_ed
6,12.0,2.0,0.5,132,12.138326273325237,14.55241243727088,1.005054737937992,0.7905294654736481,full_ed
6,12.0,2.0,0.5,133,12.138326273325239,14.552412437270881,1.0050547379379935,0.7905294654736497,full_ed
6,12.0,2.0,0.5,134,12.162720585511916,14.576806749457559,1.0042073162318645,0.7896820437675207,full_ed
6,12.0,2.0,0.5,135,12.162720585511925,14.576806749457567,1.004207316231864,0.7896820437675203,full_ed
6,12.0,2.0,0.5,136,12.162981671953798,14.57706783589944,1.006238864842938,0.7917135923785941,full_ed
6,12.0,2.0,0.5,137,12.162981671953803,14.577067835899445,1.0062388648429375,0.7917135923785936,full_ed
6,12.0,2.0,0.5,138,12.165397048037045,14.579483211982687,1.0115647839835074,0.7970395115191635,full_ed
6,12.0,2.0,0.5,139,12.177207194548824,14.591293358494466,1.0044993988930797,0.7899741264287359,full_ed
6,12.0,2.0,0.5,140,12.206650163368668,14.62073632731431,1.0052090550121493,0.7906837825478055,full_ed
6,12.0,2.0,0.5,141,12.24317130281385,14.657257466759493,0.9994987252024148,0.784973452738071,full_ed
6,12.0,2.0,0.5,142,12.243171302813865,14.657257466759507,0.9994987252024146,0.7849734527380707,full_ed
6,12.0,2.0,0.5,143,12.249999719493502,14.664085883439144,1.0024073087634808,0.787882036299137,full_ed
6,12.0,2.0,0.5,144,12.279139070332006,14.693225234277648,0.9994753308996485,0.7849500584353046,full_ed
6,12.0,2.0,0.5,145,12.279139070332015,14.693225234277657,0.9994753308996491,0.7849500584353053,full_ed
6,12.0,2.0,0.5,146,14.804500864436685,17.218587028382327,1.1225092458986048,0.907983973434261,full_ed
6,12.0,2.0,0.5,147,14.825056782466252,17.239142946411892,1.1237159956391516,0.9091907231748078,full_ed
6,12.0,2.0,0.5,148,14.825056782466257,17.2391429464119,1.1237159956391516,0.9091907231748078,full_ed
6,12.0,2.0,0.5,149,15.129037648357519,17.54312381230316,1.9582934910803593,1.7437682186160155,full_ed
6,12.0,2.0,0.5,150,15.365149857429245,17.779236021374885,1.92527724618652,1.7107519737221761,full_ed
6,12.0,2.0,0.5,151,15.397570125296891,17.81165628924253,1.9362732364681534,1.7217479640038096,full_ed
6,12.0,2.0,0.5,152,15.397570125296898,17.81165628924254,1.9362732364681499,1.721747964003806,full_ed
6,12.0,2.0,0.5,153,15.405605383418477,17.81969154736412,1.9411427253292066,1.7266174528648628,full_ed
6,12.0,2.0,0.5,154,15.405605383418482,17.819691547364123,1.9411427253292084,1.7266174528648646,full_ed
6,12.0,2.0,0.5,155,15.474242534421474,17.888328698367115,1.1299437375496295,0.9154184650852857,full_ed
6,12.0,2.0,0.5,156,15.48289286620153,17.896979030147172,1.934285624815045,1.7197603523507012,full_ed
6,12.0,2.0,0.5,157,15.48289286620154,17.896979030147182,1.934285624815046,1.7197603523507021,full_ed
6,12.0,2.0,0.5,158,15.52457128668079,17.93865745062643,1.103606333853182,0.8890810613888382,full_ed
6,12.0,2.0,0.5,159,15.524571286680796,17.938657450626437,1.1036063338531794,0.8890810613888356,full_ed
6,12.0,2.0,0.5,160,15.576088798400987,17.99017496234663,1.13927698084574,0.9247517083813961,full_ed
6,12.0,2.0,0.5,161,15.576088798400992,17.990174962346632,1.1392769808457368,0.924751708381393,full_ed
6,12.0,2.0,0.5,162,15.592939859699865,18.007026023645505,1.9197427420701432,1.7052174696057993,full_ed
6,12.0,2.0,0.5,163,15.621541493435313,18.035627657380953,1.8677575147267862,1.6532322422624424,full_ed
6,12.0,2.0,0.5,164,15.626728304008015,18.040814467953656,1.0518745190618826,0.8373492465975387,full_ed
6,12.0,2.0,0.5,165,15.655863762066037,18.069949926011677,1.7949124085305992,1.5803871360662554,full_ed
6,12.0,2.0,0.5,166,15.655863762066048,18.069949926011688,1.794912408530592,1.5803871360662483,full_ed
6,12.0,2.0,0.5,167,16.057554486772606,18.471640650718246,1.0940450206996302,0.8795197482352863,full_ed
6,12.0,2.0,0.5,168,16.078336359320673,18.492422523266313,1.346388957800876,1.1318636853365323,full_ed
6,12.0,2.0,0.5,169,16.07833635932069,18.49242252326633,1.3463889578008859,1.131863685336542,full_ed
6,12.0,2.0,0.5,170,16.1475707700762,18.56165693402184,1.0526434475006918,0.838118175036348,full_ed
6,12.0,2.0,0.5,171,16.14757077007622,18.561656934021862,1.0526434475006925,0.8381181750363487,full_ed
6,12.0,2.0,0.5,172,16.164709671356384,18.578795835302024,1.0297108624426032,0.8151855899782594,full_ed
6,12.0,2.0,0.5,173,16.190395449046555,18.604481612992195,1.0665592620190458,0.852033989554702,full_ed
6,12.0,2.0,0.5,174,16.216319426707308,18.63040559065295,1.1198864977036267,0.9053612252392829,full_ed
6,12.0,2.0,0.5,175,16.216319426707315,18.630405590652956,1.1198864977036163,0.9053612252392724,full_ed
6,12.0,2.0,0.5,176,16.258999085546673,18.673085249492313,1.0120903637030625,0.7975650912387187,full_ed
6,12.0,2.0,0.5,177,16.25899908554668,18.67308524949232,1.0120903637030665,0.7975650912387227,full_ed
6,12.0,2.0,0.5,178,16.264450618563327,18.678536782508967,0.9841817525278875,0.7696564800635437,full_ed
6,12.0,2.0,0.5,179,16.2720598754317,18.68614603937734,1.1445511822177568,0.9300259097534129,full_ed
6,12.0,2.0,0.5,180,16.293808747662354,18.707894911607994,0.9963292974932343,0.7818040250288905,full_ed
6,12.0,2.0,0.5,181,16.293808747662354,18.707894911607994,0.9963292974932341,0.7818040250288902,full_ed
6,12.0,2.0,0.5,182,16.34242252606441,18.75650869001005,1.025741366287821,0.8112160938234771,full_ed
6,12.0,2.0,0.5,183,16.35493823153213,18.76902439547777,0.9843509069633425,0.7698256344989987,full_ed
6,12.0,2.0,0.5,184,16.354938231532135,18.769024395477775,0.9843509069633432,0.7698256344989993,full_ed
6,12.0,2.0,0.5,185,16.363190394299004,18.777276558244644,1.0665702124480845,0.8520449399837406,full_ed
6,12.0,2.0,0.5,186,16.36319039429901,18.77727655824465,1.0665702124480854,0.8520449399837415,full_ed
6,12.0,2.0,0.5,187,16.370327654803557,18.784413818749197,1.0373841532716077,0.8228588808072639,full_ed
6,12.0,2.0,0.5,188,16.38131794809977,18.79540411204541,1.6351169480073406,1.4205916755429968,full_ed
6,12.0,2.0,0.5,189,16.381317948099777,18.795404112045418,1.635116948007342,1.4205916755429981,full_ed
6,12.0,2.0,0.5,190,16.579092125629682,18.993178289575322,1.8166133416078278,1.602088069143484,full_ed
6,12.0,2.0,0.5,191,16.722433550529168,19.136519714474808,1.1533995955523464,0.9388743230880026,full_ed
