task,method,fraction_basis_points,expected_trials,missing_trials,successes,semantic_recovery_successes,semantic_recovery_rate,wilson95_low,wilson95_high,mean_held_out_exact_accuracy,mean_held_out_bit_accuracy,median_gate_count,median_description_length
range,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
range,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,40,7
shift-plus-y,legacy-registry,500,20,0,2,0,0.000000,0.000000,0.161125,0.058824,0.504314,17,3
shift-plus-y,legacy-registry,1000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,2000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,3000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,5000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,10000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,20000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,legacy-registry,40000,20,0,0,0,0.000000,0.000000,0.161125,,,,
shift-plus-y,mdl-enumerator,500,20,0,20,6,0.300000,0.145477,0.518973,0.326667,0.669882,9,3
shift-plus-y,mdl-enumerator,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.031176,0.500157,,1
shift-plus-y,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.031225,0.500119,,3
shift-plus-y,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031275,0.500996,,5
shift-plus-y,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031452,0.500000,,8
shift-plus-y,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.031276,0.499794,,13
shift-plus-y,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031957,0.499522,,26
shift-plus-y,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.030244,0.497854,,51
shift-plus-y,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.032143,0.499416,,102
shift-plus-y,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.031176,0.500157,,1
shift-plus-y,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.031225,0.500119,,3
shift-plus-y,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031275,0.500996,,5
shift-plus-y,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031452,0.500000,,8
shift-plus-y,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.031276,0.499794,,13
shift-plus-y,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031957,0.499522,,26
shift-plus-y,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.030244,0.497854,,51
shift-plus-y,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.032143,0.499416,,102
shift-plus-y,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.031176,0.500157,,1
shift-plus-y,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.031225,0.500119,,3
shift-plus-y,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031275,0.500996,,5
shift-plus-y,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031452,0.500000,,8
shift-plus-y,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.031276,0.499794,,13
shift-plus-y,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031957,0.499522,,26
shift-plus-y,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.030244,0.497854,,51
shift-plus-y,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.032143,0.499416,,102
shift-plus-y,grammar-evolution,500,20,0,20,6,0.300000,0.145477,0.518973,0.326667,0.669882,9,3
shift-plus-y,grammar-evolution,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.031176,0.500157,,1
shift-plus-y,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.031225,0.500119,,3
shift-plus-y,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.031275,0.500996,,5
shift-plus-y,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.031452,0.500000,,8
shift-plus-y,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.031276,0.499794,,13
shift-plus-y,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.031957,0.499522,,26
shift-plus-y,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.030244,0.497854,,51
shift-plus-y,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.032143,0.499416,,102
shift-plus-y,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
shift-plus-y,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,13,4
square-plus-y,legacy-registry,500,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,1000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,2000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,3000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,5000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,10000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,20000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,legacy-registry,40000,20,0,0,0,0.000000,0.000000,0.161125,,,,
square-plus-y,mdl-enumerator,500,20,0,20,14,0.700000,0.481027,0.854523,0.719608,0.888039,72,4
square-plus-y,mdl-enumerator,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.003922,0.569902,,1
square-plus-y,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.569491,,3
square-plus-y,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003785,0.569373,,5
square-plus-y,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003629,0.569103,,8
square-plus-y,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.004115,0.570319,,13
square-plus-y,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003696,0.569103,,26
square-plus-y,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003659,0.568841,,51
square-plus-y,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.004545,0.569521,,102
square-plus-y,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.003922,0.569902,,1
square-plus-y,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.569491,,3
square-plus-y,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003785,0.569373,,5
square-plus-y,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003629,0.569103,,8
square-plus-y,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.004115,0.570319,,13
square-plus-y,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003696,0.569103,,26
square-plus-y,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003659,0.568841,,51
square-plus-y,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.004545,0.569521,,102
square-plus-y,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.003922,0.569902,,1
square-plus-y,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.569491,,3
square-plus-y,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003785,0.569373,,5
square-plus-y,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003629,0.569103,,8
square-plus-y,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.004115,0.570319,,13
square-plus-y,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003696,0.569103,,26
square-plus-y,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003659,0.568841,,51
square-plus-y,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.004545,0.569521,,102
square-plus-y,grammar-evolution,500,20,0,20,14,0.700000,0.481027,0.854523,0.719608,0.888039,72,4
square-plus-y,grammar-evolution,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.003922,0.569902,,1
square-plus-y,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.003953,0.569491,,3
square-plus-y,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.003785,0.569373,,5
square-plus-y,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.003629,0.569103,,8
square-plus-y,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.004115,0.570319,,13
square-plus-y,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.003696,0.569103,,26
square-plus-y,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.003659,0.568841,,51
square-plus-y,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.004545,0.569521,,102
square-plus-y,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
square-plus-y,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,72,4
xor,legacy-registry,500,20,0,12,0,0.000000,0.000000,0.161125,0.568627,0.819608,28,4
xor,legacy-registry,1000,20,0,4,0,0.000000,0.000000,0.161125,0.565217,0.818182,28,4
xor,legacy-registry,2000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,legacy-registry,3000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,legacy-registry,5000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,legacy-registry,10000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,legacy-registry,20000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,legacy-registry,40000,20,0,0,0,0.000000,0.000000,0.161125,,,,
xor,mdl-enumerator,500,20,0,20,1,0.050000,0.008881,0.236131,0.232157,0.605490,5.5,2
xor,mdl-enumerator,1000,20,0,20,18,0.900000,0.698966,0.972134,0.941502,0.973123,4,3
xor,mdl-enumerator,2000,20,0,20,19,0.950000,0.763869,0.991119,0.970518,0.986454,4,3
xor,mdl-enumerator,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,mdl-enumerator,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,mdl-enumerator,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,mdl-enumerator,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,mdl-enumerator,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,abc-dont-care,500,20,0,20,0,0.000000,0.000000,0.161125,0.062157,0.499657,,1
xor,abc-dont-care,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062846,0.499951,,3
xor,abc-dont-care,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062749,0.500747,,5
xor,abc-dont-care,3000,20,0,20,0,0.000000,0.000000,0.161125,0.061492,0.499899,,8
xor,abc-dont-care,5000,20,0,20,0,0.000000,0.000000,0.161125,0.062140,0.499126,,13
xor,abc-dont-care,10000,20,0,20,0,0.000000,0.000000,0.161125,0.061739,0.499674,,26
xor,abc-dont-care,20000,20,0,20,0,0.000000,0.000000,0.161125,0.057805,0.495244,,51
xor,abc-dont-care,40000,20,0,20,0,0.000000,0.000000,0.161125,0.060390,0.498782,,102
xor,robdd,500,20,0,20,0,0.000000,0.000000,0.161125,0.062157,0.499657,,1
xor,robdd,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062846,0.499951,,3
xor,robdd,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062749,0.500747,,5
xor,robdd,3000,20,0,20,0,0.000000,0.000000,0.161125,0.061492,0.499899,,8
xor,robdd,5000,20,0,20,0,0.000000,0.000000,0.161125,0.062140,0.499126,,13
xor,robdd,10000,20,0,20,0,0.000000,0.000000,0.161125,0.061739,0.499674,,26
xor,robdd,20000,20,0,20,0,0.000000,0.000000,0.161125,0.057805,0.495244,,51
xor,robdd,40000,20,0,20,0,0.000000,0.000000,0.161125,0.060390,0.498782,,102
xor,sat-cegis,500,20,0,20,0,0.000000,0.000000,0.161125,0.062157,0.499657,,1
xor,sat-cegis,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062846,0.499951,,3
xor,sat-cegis,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062749,0.500747,,5
xor,sat-cegis,3000,20,0,20,0,0.000000,0.000000,0.161125,0.061492,0.499899,,8
xor,sat-cegis,5000,20,0,20,0,0.000000,0.000000,0.161125,0.062140,0.499126,,13
xor,sat-cegis,10000,20,0,20,0,0.000000,0.000000,0.161125,0.061739,0.499674,,26
xor,sat-cegis,20000,20,0,20,0,0.000000,0.000000,0.161125,0.057805,0.495244,,51
xor,sat-cegis,40000,20,0,20,0,0.000000,0.000000,0.161125,0.060390,0.498782,,102
xor,grammar-evolution,500,20,0,20,1,0.050000,0.008881,0.236131,0.232157,0.605490,5.5,2
xor,grammar-evolution,1000,20,0,20,18,0.900000,0.698966,0.972134,0.941502,0.973123,4,3
xor,grammar-evolution,2000,20,0,20,19,0.950000,0.763869,0.991119,0.970518,0.986454,4,3
xor,grammar-evolution,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,grammar-evolution,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,grammar-evolution,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,grammar-evolution,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,grammar-evolution,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,memorization,500,20,0,20,0,0.000000,0.000000,0.161125,0.062157,0.499657,,1
xor,memorization,1000,20,0,20,0,0.000000,0.000000,0.161125,0.062846,0.499951,,3
xor,memorization,2000,20,0,20,0,0.000000,0.000000,0.161125,0.062749,0.500747,,5
xor,memorization,3000,20,0,20,0,0.000000,0.000000,0.161125,0.061492,0.499899,,8
xor,memorization,5000,20,0,20,0,0.000000,0.000000,0.161125,0.062140,0.499126,,13
xor,memorization,10000,20,0,20,0,0.000000,0.000000,0.161125,0.061739,0.499674,,26
xor,memorization,20000,20,0,20,0,0.000000,0.000000,0.161125,0.057805,0.495244,,51
xor,memorization,40000,20,0,20,0,0.000000,0.000000,0.161125,0.060390,0.498782,,102
xor,oracle-expression,500,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,1000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,2000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,3000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,5000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,10000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,20000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
xor,oracle-expression,40000,20,0,20,20,1.000000,0.838875,1.000000,1.000000,1.000000,4,3
