series,plot_record_kind,series_kind,sampling_scheme,beta0,beta,temperature,method,energy_per_site,energy_error_per_site,energy_error_available,error_definition,sse_energy_per_site_at_same_beta,sse_energy_mcse_at_same_beta,difference_from_sse,absolute_difference_from_sse,combined_statistical_error,difference_over_combined_error,contributes_to_energy_panel,specific_heat_per_site,specific_heat_error_per_site,specific_heat_error_available,specific_heat_definition,specific_heat_error_definition,specific_heat_beta_left,specific_heat_beta_right,specific_heat_temperature_left,specific_heat_temperature_right,contributes_to_specific_heat_panel,contributes_to_absolute_error_panel,number_of_bootstrap_replicates,number_of_samples,D,DSETTN,source_path
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,10.488088481701515,0.095346258924559238,Born-sampled stoMPS,,,false,,,,,,,,false,2.1908976495232928e-05,0.0055549706579185567,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",10,11,0.10000000000000001,0.090909090909090912,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,11.489125293076057,0.087038827977848926,Born-sampled stoMPS,,,false,,,,,,,,false,1.4181621594389058e-05,0.002764802185631987,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",11,12,0.090909090909090912,0.083333333333333329,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,12.489995996796797,0.080064076902543566,Born-sampled stoMPS,,,false,,,,,,,,false,1.0843802607851687e-05,0.0012543902225613604,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",12,13,0.083333333333333329,0.076923076923076927,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,13.490737563232042,0.074124931666110117,Born-sampled stoMPS,,,false,,,,,,,,false,8.3038930993595154e-06,0.0005442375646029597,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",13,14,0.076923076923076927,0.071428571428571425,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,14.491376746189438,0.069006555934235422,Born-sampled stoMPS,,,false,,,,,,,,false,7.3874158257325513e-06,0.00023064195007773661,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",14,15,0.071428571428571425,0.066666666666666666,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=4",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.25,15.491933384829668,0.064549722436790274,Born-sampled stoMPS,,,false,,,,,,,,false,7.9280347620169795e-06,9.6275716009685958e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",15,16,0.066666666666666666,0.0625,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.25_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,3.0517578125e-05,32768,SETTN+tanTRG,-0.00032958984244136111,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,6.103515625e-05,16384,SETTN+tanTRG,-0.00065917967704885391,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.0001220703125,8192,SETTN+tanTRG,-0.0013183592913990445,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.000244140625,4096,SETTN+tanTRG,-0.0026367180811962005,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.00048828125,2048,SETTN+tanTRG,-0.0052734321495606995,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.0009765625,1024,SETTN+tanTRG,-0.010546832196629165,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.001953125,512,SETTN+tanTRG,-0.021093407578763716,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.00390625,256,SETTN+tanTRG,-0.04218476082573791,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.0078125,128,SETTN+tanTRG,-0.084353092675464397,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.015625,64,SETTN+tanTRG,-0.16857493023387282,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.03125,32,SETTN+tanTRG,-0.33610532307376084,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.0625,16,SETTN+tanTRG,-0.66402229134411939,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.125,8,SETTN+tanTRG,-1.2673455250630574,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.25,4,SETTN+tanTRG,-2.1616887164293339,,false,,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,0.5,2,Born-sampled stoMPS,-2.9101148873850025,0.0057812099832758477,true,weighted_sample_standard_error,-2.9067928962707699,8.6957843385190029e-05,-0.003321991114232592,0.003321991114232592,0.0057818639327862544,-0.57455366519352513,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,1,1,Born-sampled stoMPS,-3.1263925474184679,0.0050182907718613482,true,weighted_sample_standard_error,-3.1389534854889081,5.9308109328284641e-05,0.01256093807044012,0.01256093807044012,0.0050186412227594896,2.5028563535238155,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,1.5,0.66666666666666663,Born-sampled stoMPS,-3.1545509821785815,0.0037151887583274767,true,weighted_sample_standard_error,,,,,,,true,,,false,,,,,,,false,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,2,0.5,Born-sampled stoMPS,-3.1642686075456248,0.0026485714384798268,true,weighted_sample_standard_error,-3.1670337573687259,4.3875955397721998e-05,0.0027651498231011651,0.0027651498231011651,0.0026489348357770452,1.0438723466332569,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,3,0.33333333333333331,Born-sampled stoMPS,-3.1688302222978466,0.0014392802057061329,true,weighted_sample_standard_error,-3.1693065201441639,3.6483270651704813e-05,0.00047629784631730843,0.00047629784631730843,0.001439742525445065,0.33082154475507441,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,4,0.25,Born-sampled stoMPS,-3.1696375678470043,0.0010532865102314123,true,weighted_sample_standard_error,-3.1698331457773445,3.8692992591750324e-05,0.0001955779303401961,0.0001955779303401961,0.0010539969735778051,0.18555834147825351,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,5,0.20000000000000001,Born-sampled stoMPS,-3.1698592998221087,0.00089029208560749472,true,weighted_sample_standard_error,-3.1699199651718346,2.9543246561417826e-05,6.0665349725930184e-05,6.0665349725930184e-05,0.00089078212886919289,0.068103465213140355,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,6,0.16666666666666666,Born-sampled stoMPS,-3.1699324398646729,0.00071999495009217025,true,weighted_sample_standard_error,-3.1699495888286267,2.6858954285257616e-05,1.7148963953772522e-05,1.7148963953772522e-05,0.00072049575403573634,0.023801616952932023,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,7,0.14285714285714285,Born-sampled stoMPS,-3.1699581705735329,0.00047892422731541902,true,weighted_sample_standard_error,-3.1699605157488882,2.5059348866873719e-05,2.3451753552450327e-06,2.3451753552450327e-06,0.00047957938495655009,0.004890067064616436,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,8,0.125,Born-sampled stoMPS,-3.1699674426054294,0.00024975371227485245,true,weighted_sample_standard_error,-3.16998120558261,2.3693167659023988e-05,1.3762977180586944e-05,1.3762977180586944e-05,0.00025087503460645183,0.054859891508044843,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,9,0.1111111111111111,Born-sampled stoMPS,-3.1699708312340529,0.00010800239478005912,true,weighted_sample_standard_error,-3.1699802803463553,2.2386639750152277e-05,9.4491123023843215e-06,9.4491123023843215e-06,0.00011029813650978352,0.085668829967459864,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,10,0.10000000000000001,Born-sampled stoMPS,-3.1699720869366401,4.2255300756681835e-05,true,weighted_sample_standard_error,-3.1699609834353737,2.1568712764459014e-05,-1.1103501266429561e-05,1.1103501266429561e-05,4.7441751784197153e-05,-0.23404492559501433,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,11,0.090909090909090912,Born-sampled stoMPS,-3.1699725591387584,1.5841249173925623e-05,true,weighted_sample_standard_error,-3.1699935445785701,2.0356766568949295e-05,2.0985439811660456e-05,2.0985439811660456e-05,2.5794245880294523e-05,0.81357058892317735,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,12,0.083333333333333329,Born-sampled stoMPS,-3.169972744955329,5.8476400553848527e-06,true,weighted_sample_standard_error,-3.1699690398904976,1.9739267008127378e-05,-3.7050648313829981e-06,3.7050648313829981e-06,2.0587218273372617e-05,-0.17996918195476203,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,13,0.076923076923076927,Born-sampled stoMPS,-3.1699728252112775,2.1523045163078579e-06,true,weighted_sample_standard_error,-3.1699980550668365,1.9000291621177575e-05,2.5229855558972503e-05,2.5229855558972503e-05,1.9121806829395333e-05,1.3194284297542147,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,14,0.071428571428571425,Born-sampled stoMPS,-3.1699728616027159,7.9865412685553176e-07,true,weighted_sample_standard_error,-3.1699494120053333,2.0206270432997582e-05,-2.3449597382541043e-05,2.3449597382541043e-05,2.0222047701105239e-05,-1.1596054825476156,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,15,0.066666666666666666,Born-sampled stoMPS,-3.1699728840794807,3.078104944024704e-07,true,weighted_sample_standard_error,-3.1700175520791465,1.7887569196158749e-05,4.4667999665737312e-05,4.4667999665737312e-05,1.7890217411977744e-05,2.4967835011234398,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",data_knot,born_hybrid,purification_born_sequential_v1,0.5,16,0.0625,Born-sampled stoMPS,-3.1699729012890692,1.3705491066766797e-07,true,weighted_sample_standard_error,-3.1699823721448563,2.0250299964097677e-05,9.4708557871747701e-06,9.4708557871747701e-06,2.0250763755583948e-05,0.46767894295163437,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,4.3158372875155492e-05,23170.475005920791,SETTN+tanTRG,,,false,,,,,,,,false,2.011656705367998e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,3.0517578125e-05,6.103515625e-05,32768,16384,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,8.6316745750310983e-05,11585.237502960395,SETTN+tanTRG,,,false,,,,,,,,false,8.046626151735725e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,6.103515625e-05,0.0001220703125,16384,8192,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.00017263349150062197,5792.6187514801977,SETTN+tanTRG,,,false,,,,,,,,false,3.2186493891532129e-07,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0001220703125,0.000244140625,8192,4096,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.00034526698300124393,2896.3093757400989,SETTN+tanTRG,,,false,,,,,,,,false,1.287458041193603e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.000244140625,0.00048828125,4096,2048,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.00069053396600248786,1448.1546878700494,SETTN+tanTRG,,,false,,,,,,,,false,5.1498047334652984e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00048828125,0.0009765625,2048,1024,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.0013810679320049757,724.07734393502471,SETTN+tanTRG,,,false,,,,,,,,false,2.0598780043231544e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0009765625,0.001953125,1024,512,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.0027621358640099515,362.03867196751236,SETTN+tanTRG,,,false,,,,,,,,false,8.2388098620992948e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.001953125,0.00390625,512,256,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.0055242717280199029,181.01933598375618,SETTN+tanTRG,,,false,,,,,,,,false,0.00032944009257598818,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00390625,0.0078125,256,128,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=2",specific_heat_interval,born_hybrid,purification_born_sequential_v1,0.5,0.011048543456039806,90.509667991878089,SETTN+tanTRG,,,false,,,,,,,,false,0.0013159662118501316,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0078125,0.015625,128,64,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta00.5_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
